ic| feature.shape: (20000, 40, 40, 40), target.shape: (20000,)
Epoch: 322/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.977 s
Epoch: 323/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.976 s
Epoch: 324/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.987 s
Epoch: 325/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.003 s
Epoch: 326/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.056 s
Epoch: 327/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.968 s
Epoch: 328/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.970 s
Epoch: 329/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.996 s
Epoch: 330/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.966 s
Epoch: 331/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.991 s
Epoch: 332/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.967 s
Epoch: 333/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.028 s
Epoch: 334/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.993 s
Epoch: 335/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.995 s
Epoch: 336/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.972 s
Epoch: 337/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.003 s
Epoch: 338/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.973 s
Epoch: 339/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.980 s
Epoch: 340/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.022 s
Epoch: 341/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.998 s
Epoch: 342/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.991 s
Epoch: 343/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.972 s
Epoch: 344/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.955 s
Epoch: 345/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.985 s
Epoch: 346/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.027 s
Epoch: 347/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.984 s
Epoch: 348/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.967 s
Epoch: 349/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.992 s
Epoch: 350/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.995 s
Epoch: 351/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.985 s
Epoch: 352/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.034 s
Epoch: 353/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.973 s
Epoch: 354/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.035 s
Epoch: 355/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.993 s
Epoch: 356/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.000 s
Epoch: 357/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.007 s
Epoch: 358/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.002 s
Epoch: 359/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.075 s
Epoch: 360/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.036 s
Epoch: 361/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.026 s
Epoch: 362/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.978 s
Epoch: 363/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.953 s
Epoch: 364/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.959 s
Epoch: 365/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.995 s
Epoch: 366/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.966 s
Epoch: 367/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.028 s
Epoch: 368/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.999 s
Epoch: 369/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.969 s
Epoch: 370/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.940 s
Epoch: 371/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.973 s
Epoch: 372/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.971 s
Epoch: 373/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.004 s
Epoch: 374/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.933 s
Epoch: 375/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.929 s
Epoch: 376/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.032 s
Epoch: 377/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.981 s
Epoch: 378/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.977 s
Epoch: 379/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.977 s
Epoch: 380/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.969 s
Epoch: 381/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.205 s
Epoch: 382/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.000 s
Epoch: 383/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.015 s
Epoch: 384/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.009 s
Epoch: 385/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.960 s
Epoch: 386/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.930 s
Epoch: 387/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.995 s
Epoch: 388/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.964 s
Epoch: 389/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.966 s
Epoch: 390/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.004 s
Epoch: 391/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.966 s
Epoch: 392/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.948 s
Epoch: 393/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.979 s
Epoch: 394/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.004 s
Epoch: 395/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.023 s
Epoch: 396/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.966 s
Epoch: 397/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.923 s
Epoch: 398/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.979 s
Epoch: 399/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.919 s
Epoch: 400/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.944 s
Epoch: 401/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.993 s
Epoch: 402/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.999 s
Epoch: 403/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.943 s
Epoch: 404/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.970 s
Epoch: 405/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.986 s
Epoch: 406/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.994 s
Epoch: 407/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.980 s
Epoch: 408/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.024 s
Epoch: 409/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.952 s
Epoch: 410/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.987 s
Epoch: 411/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.981 s
Epoch: 412/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.967 s
Epoch: 413/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.952 s
Epoch: 414/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.020 s
Epoch: 415/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.961 s
Epoch: 416/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.932 s
Epoch: 417/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.985 s
Epoch: 418/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.964 s
Epoch: 419/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.972 s
Epoch: 420/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.001 s
Epoch: 421/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.982 s
Epoch: 422/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.985 s
Epoch: 423/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.967 s
Epoch: 424/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.000 s
Epoch: 425/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.989 s
Epoch: 426/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.979 s
Epoch: 427/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.973 s
Epoch: 428/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.989 s
Epoch: 429/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.997 s
Epoch: 430/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.997 s
Epoch: 431/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.974 s
Epoch: 432/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.997 s
Epoch: 433/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.974 s
Epoch: 434/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.955 s
Epoch: 435/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.998 s
Epoch: 436/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.961 s
Epoch: 437/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.001 s
Epoch: 438/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.998 s
Epoch: 439/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.996 s
Epoch: 440/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.011 s
Epoch: 441/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.974 s
Epoch: 442/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.970 s
Epoch: 443/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.949 s
Epoch: 444/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.962 s
Epoch: 445/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.985 s
Epoch: 446/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.971 s
Epoch: 447/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.017 s
Epoch: 448/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.987 s
Epoch: 449/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.961 s
Epoch: 450/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.001 s
Epoch: 451/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.988 s
Epoch: 452/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.014 s
Epoch: 453/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.972 s
Epoch: 454/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.005 s
Epoch: 455/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.985 s
Epoch: 456/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.053 s
Epoch: 457/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.973 s
Epoch: 458/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.983 s
Epoch: 459/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.990 s
Epoch: 460/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.958 s
Epoch: 461/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.959 s
Epoch: 462/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.969 s
Epoch: 463/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.013 s
Epoch: 464/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.015 s
Epoch: 465/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.968 s
Epoch: 466/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.991 s
Epoch: 467/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.011 s
Epoch: 468/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.958 s
Epoch: 469/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.963 s
Epoch: 470/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.962 s
Epoch: 471/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.006 s
Epoch: 472/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.974 s
Epoch: 473/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.965 s
Epoch: 474/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.031 s
Epoch: 475/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.015 s
Epoch: 476/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.969 s
Epoch: 477/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.980 s
Epoch: 478/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.943 s
Epoch: 479/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.956 s
Epoch: 480/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.012 s
Epoch: 481/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.980 s
Epoch: 482/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.949 s
Epoch: 483/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.973 s
Epoch: 484/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.001 s
Epoch: 485/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.942 s
Epoch: 486/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.007 s
Epoch: 487/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.984 s
Epoch: 488/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.996 s
Epoch: 489/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.990 s
Epoch: 490/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.944 s
Epoch: 491/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.963 s
Epoch: 492/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.003 s
Epoch: 493/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.025 s
Epoch: 494/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.993 s
Epoch: 495/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.040 s
Epoch: 496/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.972 s
Epoch: 497/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.955 s
Epoch: 498/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.055 s
Epoch: 499/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.984 s
Epoch: 500/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.990 s
Epoch: 501/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.958 s
Epoch: 502/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.962 s
Epoch: 503/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.990 s
Epoch: 504/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.996 s
Epoch: 505/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.973 s
Epoch: 506/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.975 s
Epoch: 507/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.962 s
Epoch: 508/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.967 s
Epoch: 509/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.988 s
Epoch: 510/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.911 s
Epoch: 511/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.951 s
Epoch: 512/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.986 s
Epoch: 513/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.015 s
Epoch: 514/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.008 s
Epoch: 515/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.971 s
Epoch: 516/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.978 s
Epoch: 517/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.984 s
Epoch: 518/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.013 s
Epoch: 519/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.991 s
Epoch: 520/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.963 s
Epoch: 521/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.981 s
Epoch: 522/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.933 s
Epoch: 523/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.979 s
Epoch: 524/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.059 s
Epoch: 525/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.937 s
Epoch: 526/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.967 s
Epoch: 527/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.949 s
Epoch: 528/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.988 s
Epoch: 529/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.957 s
Epoch: 530/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.967 s
Epoch: 531/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.019 s
Epoch: 532/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.967 s
Epoch: 533/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.011 s
Epoch: 534/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.999 s
Epoch: 535/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.945 s
Epoch: 536/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.983 s
Epoch: 537/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.998 s
Epoch: 538/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.014 s
Epoch: 539/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.962 s
Epoch: 540/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.986 s
Epoch: 541/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.983 s
Epoch: 542/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.958 s
Epoch: 543/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.978 s
Epoch: 544/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.008 s
Epoch: 545/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.994 s
Epoch: 546/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.026 s
Epoch: 547/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.970 s
Epoch: 548/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.951 s
Epoch: 549/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.998 s
Epoch: 550/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.995 s
Epoch: 551/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.017 s
Epoch: 552/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.982 s
Epoch: 553/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.985 s
Epoch: 554/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.992 s
Epoch: 555/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.036 s
Epoch: 556/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.959 s
Epoch: 557/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.997 s
Epoch: 558/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.955 s
Epoch: 559/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.026 s
Epoch: 560/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.976 s
Epoch: 561/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.043 s
Epoch: 562/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.980 s
Epoch: 563/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.979 s
Epoch: 564/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.960 s
Epoch: 565/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.019 s
Epoch: 566/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.952 s
Epoch: 567/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.974 s
Epoch: 568/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.982 s
Epoch: 569/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.003 s
Epoch: 570/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.021 s
Epoch: 571/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.990 s
Epoch: 572/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.999 s
Epoch: 573/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.986 s
Epoch: 574/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.972 s
Epoch: 575/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.970 s
Epoch: 576/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.006 s
Epoch: 577/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.992 s
Epoch: 578/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.028 s
Epoch: 579/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.992 s
Epoch: 580/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.965 s
Epoch: 581/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.973 s
Epoch: 582/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.007 s
Epoch: 583/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.006 s
Epoch: 584/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.996 s
Epoch: 585/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.981 s
Epoch: 586/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.964 s
Epoch: 587/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.010 s
Epoch: 588/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.050 s
Epoch: 589/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.002 s
Epoch: 590/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.974 s
Epoch: 591/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.954 s
Epoch: 592/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.054 s
Epoch: 593/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.024 s
Epoch: 594/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.929 s
Epoch: 595/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.986 s
Epoch: 596/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.961 s
Epoch: 597/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.043 s
Epoch: 598/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.984 s
Epoch: 599/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.012 s
Epoch: 600/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.941 s
Epoch: 601/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.939 s
Epoch: 602/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.979 s
Epoch: 603/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.955 s
Epoch: 604/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.956 s
Epoch: 605/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.989 s
Epoch: 606/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.990 s
Epoch: 607/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.988 s
Epoch: 608/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.937 s
Epoch: 609/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.938 s
Epoch: 610/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.949 s
Epoch: 611/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.983 s
Epoch: 612/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.017 s
Epoch: 613/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.019 s
Epoch: 614/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.997 s
Epoch: 615/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.022 s
Epoch: 616/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.008 s
Epoch: 617/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.975 s
Epoch: 618/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.968 s
Epoch: 619/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.973 s
Epoch: 620/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.040 s
Epoch: 621/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.968 s
Epoch: 622/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.960 s
Epoch: 623/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.989 s
Epoch: 624/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.981 s
Epoch: 625/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.985 s
Epoch: 626/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.975 s
Epoch: 627/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.967 s
Epoch: 628/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.975 s
Epoch: 629/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.936 s
Epoch: 630/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.990 s
Epoch: 631/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.015 s
Epoch: 632/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.023 s
Epoch: 633/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.032 s
Epoch: 634/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.014 s
Epoch: 635/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.036 s
Epoch: 636/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.959 s
Epoch: 637/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 16.963 s
Epoch: 638/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.016 s
Epoch: 639/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.964 s
Epoch: 640/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.968 s
Epoch: 641/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.994 s
Epoch: 642/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.008 s
Epoch: 643/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 16.944 s
Epoch: 644/1000, Train Loss: 0.0468, Val Loss: 0.0478 | 17.030 s
Epoch: 645/1000, Train Loss: 0.0468, Val Loss: 0.0477 | 17.028 s
